state,county,race,cand,mean,sd,ci_95_lower,ci_95_upper
AK,170,vap_asian,pre_24_rep_tru,0.49039235831022393,0.17445024875829448,0.17576631581332025,0.8271208322037304
AK,170,vap_aian,pre_24_dem_har,0.5344298133108346,0.1745798499321762,0.13072363144348328,0.8210649447717301
AK,170,vap_aian,pre_24_rep_tru,0.4655701866891656,0.1745798499321762,0.1789350552282697,0.8692763685565162
AK,170,vap_oth_b,pre_24_dem_har,0.608490329317227,0.1684016765373979,0.24285404895360457,0.8895539049489914
AK,170,vap_oth_b,pre_24_rep_tru,0.3915096706827727,0.1684016765373979,0.11044609505100819,0.7571459510463954
AK,180,vap_white,pre_24_dem_har,0.5089213901870011,0.22720110187895326,0.08835490150157572,0.9196050344379374
AK,180,vap_white,pre_24_rep_tru,0.491078609812999,0.22720110187895326,0.08039496556206277,0.9116450984984241
AK,180,vap_black,pre_24_dem_har,0.5006815468116014,0.22993428085028297,0.07777863961560026,0.9278182746103277
AK,180,vap_black,pre_24_rep_tru,0.49931845318839874,0.22993428085028297,0.07218172538967227,0.9222213603843998
AK,180,vap_hisp,pre_24_dem_har,0.5090120722365873,0.2449443412651161,0.07424890728058595,0.9379431510397699
AK,180,vap_hisp,pre_24_rep_tru,0.4909879277634128,0.2449443412651161,0.062056848960230164,0.9257510927194139
AK,180,vap_asian,pre_24_dem_har,0.5048536898174766,0.2542435028062949,0.0551731362960004,0.9473373719057776
AK,180,vap_asian,pre_24_rep_tru,0.4951463101825232,0.2542435028062949,0.0526626280942221,0.9448268637039996
AK,180,vap_aian,pre_24_dem_har,0.5692762742183487,0.06856079111941844,0.43595994758795836,0.6959271144021617
AK,180,vap_aian,pre_24_rep_tru,0.4307237257816513,0.06856079111941844,0.30407288559783807,0.5640400524120418
AK,180,vap_oth_b,pre_24_dem_har,0.4906554311744797,0.24770246512637728,0.057912982494901,0.9339090643335047
AK,180,vap_oth_b,pre_24_rep_tru,0.5093445688255205,0.24770246512637728,0.06609093566649536,0.9420870175050989
AK,185,vap_white,pre_24_dem_har,0.5279766459501677,0.09394421941845416,0.34640931143358167,0.7094225289158483
AK,185,vap_white,pre_24_rep_tru,0.4720233540498323,0.09394421941845416,0.29057747108415183,0.6535906885664183
