county,GEOID,vap_white.pre_16_dem_cli,vap_white.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_oth.pre_16_dem_cli,vap_oth.pre_16_rep_tru,vap_white.pre_20_dem_bid,vap_white.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_oth.pre_20_dem_bid,vap_oth.pre_20_rep_tru
Alameda County,06001450200,0.7270889443382635,0.27291105566173646,0.9586553107662328,0.041344689233767246,0.9427136152379999,0.05728638476200007,0.7458551517869717,0.25414484821302824,0.7806499759920134,0.21935002400798667,0.9524327889897085,0.04756721101029149,0.8615025764203735,0.13849742357962644,0.6655294007885002,0.3344705992114998
Alameda County,06001450300,0.5747538847502649,0.42524611524973505,0.9612463340441719,0.03875366595582805,0.9420917967873188,0.057908203212681225,0.7845693990674686,0.21543060093253139,0.6913690513368169,0.3086309486631831,0.9503756111688759,0.04962438883112406,0.8493351902156602,0.15066480978433983,0.6746407732370977,0.3253592267629023
Alameda County,06001450400,0.3857314199352737,0.6142685800647263,0.964026417744847,0.035973582255153,0.9376375887212499,0.06236241127875014,0.784513659768548,0.2154863402314519,0.6553565386518891,0.34464346134811086,0.9555379569135448,0.04446204308645514,0.8476531711558568,0.15234682884414322,0.6407841470533711,0.359215852946629
Alameda County,06001450501,0.501534039426138,0.49846596057386205,0.9615507424514709,0.03844925754852918,0.9444426687674871,0.05555733123251292,0.7962238304688978,0.20377616953110222,0.6685745455420644,0.33142545445793564,0.9589362925690351,0.041063707430964914,0.8700108869864605,0.12998911301353955,0.7174488572162936,0.28255114278370635
Alameda County,06001450502,0.5312509908971237,0.46874900910287637,0.962019973568354,0.03798002643164601,0.9452879622567941,0.05471203774320589,0.7627737595914694,0.2372262404085306,0.6663806991993295,0.3336193008006705,0.9557224940800805,0.04427750591991949,0.8676615106577805,0.1323384893422195,0.667250192782588,0.33274980721741204
Alameda County,06001450601,0.5052100854201065,0.4947899145798935,0.9620203056581274,0.037979694341872684,0.9423351726943447,0.057664827305655225,0.7937154593441309,0.20628454065586913,0.6655810955353972,0.3344189044646028,0.9570171425813488,0.04298285741865116,0.8704082554367829,0.12959174456321707,0.7138169102598634,0.2861830897401367
Alameda County,06001450603,0.4807064764414731,0.519293523558527,0.9611097571656583,0.038890242834341525,0.9514067399119214,0.04859326008807859,0.7966390992291468,0.20336090077085317,0.6349808285886571,0.3650191714113428,0.9547787799574636,0.04522122004253611,0.8709088072136921,0.12909119278630782,0.6869539587464074,0.3130460412535926
Alameda County,06001450604,0.5504878687207644,0.4495121312792356,0.9654722518888117,0.03452774811118834,0.9443810389902991,0.05561896100970092,0.7944316332630169,0.20556836673698306,0.6817641944619477,0.3182358055380523,0.9622494654617078,0.03775053453829226,0.8640681166506077,0.13593188334939207,0.7020821660404497,0.2979178339595503
Alameda County,06001450605,0.5455163052719454,0.4544836947280546,0.9616605523827773,0.03833944761722274,0.9466153130443453,0.05338468695565464,0.7891865646471613,0.21081343535283867,0.6773755088363721,0.32262449116362785,0.9593513529525783,0.04064864704742162,0.867586687481059,0.13241331251894095,0.7047864355008927,0.2952135644991073
Alameda County,06001450606,0.5377486615089678,0.46225133849103217,0.9612510914193545,0.03874890858064547,0.9489018609521468,0.0510981390478532,0.7904611762320234,0.20953882376797658,0.6739072550511432,0.3260927449488567,0.9530597042107944,0.04694029578920554,0.8733472746235007,0.1266527253764993,0.6943899863686378,0.30561001363136225
Alameda County,06001450607,0.5520911131758524,0.44790888682414765,0.9575102357747811,0.042489764225218864,0.9449007299245685,0.055099270075431424,0.7903435474593224,0.20965645254067752,0.626998511456819,0.3730014885431811,0.9608140763747256,0.03918592362527437,0.8526046573703531,0.14739534262964693,0.7059151872142491,0.294084812785751
Alameda County,06001450608,0.4867725750026812,0.5132274249973189,0.9650882481843709,0.034911751815629055,0.9435024928748361,0.05649750712516393,0.7655416410534883,0.23445835894651165,0.7537284448974022,0.24627155510259788,0.9559460815778339,0.04405391842216613,0.8676979700077035,0.13230202999229645,0.6137628225603257,0.38623717743967434
Alameda County,06001450609,0.5721269490260925,0.4278730509739075,0.9596812088141529,0.04031879118584713,0.9474781252409328,0.05252187475906725,0.7952045368549578,0.20479546314504216,0.6669362985981195,0.33306370140188046,0.9521663185708829,0.047833681429117134,0.8731908581588181,0.1268091418411818,0.7089593282373635,0.29104067176263654
Alameda County,06001450701,0.46387330305950814,0.5361266969404919,0.9629462315694889,0.037053768430511065,0.9494441802587724,0.05055581974122761,0.7697989803760916,0.23020101962390835,0.5937218588118217,0.4062781411881783,0.9565088947977128,0.04349110520228722,0.8741361161336669,0.12586388386633307,0.6893067530177838,0.31069324698221623
