county,GEOID,vap_white.pre_16_rep_tru,vap_white.pre_16_dem_cli,vap_black.pre_16_rep_tru,vap_black.pre_16_dem_cli,vap_hisp.pre_16_rep_tru,vap_hisp.pre_16_dem_cli,vap_oth.pre_16_rep_tru,vap_oth.pre_16_dem_cli,vap_white.pre_20_rep_tru,vap_white.pre_20_dem_bid,vap_black.pre_20_rep_tru,vap_black.pre_20_dem_bid,vap_hisp.pre_20_rep_tru,vap_hisp.pre_20_dem_bid,vap_oth.pre_20_rep_tru,vap_oth.pre_20_dem_bid,vap_white.uss_20_rep_hag,vap_white.uss_20_dem_bra,vap_black.uss_20_rep_hag,vap_black.uss_20_dem_bra,vap_hisp.uss_20_rep_hag,vap_hisp.uss_20_dem_bra,vap_oth.uss_20_rep_hag,vap_oth.uss_20_dem_bra
Anderson County,47001000011,0.8100168847791804,0.1899831152208195,0.3708228239871626,0.6291771760128374,0.42054465350410497,0.579455346495895,0.39356729145252656,0.6064327085474734,0.8047422868935927,0.19525771310640724,0.38389567571801037,0.6161043242819897,0.4365219495197732,0.5634780504802268,0.4203401859947422,0.5796598140052578,0.8208132233153865,0.17918677668461347,0.3723275361466314,0.6276724638533686,0.4057591220713003,0.5942408779286997,0.38582958271839757,0.6141704172816024
Anderson County,47001000012,0.5985949261465356,0.4014050738534644,0.35412033156272227,0.6458796684372777,0.4053687959709095,0.5946312040290905,0.3825486851386968,0.6174513148613032,0.5312104684471057,0.46878953155289427,0.36858520294346275,0.6314147970565372,0.4252253112832223,0.5747746887167777,0.39753305270681316,0.6024669472931868,0.5691789369116785,0.43082106308832147,0.35394888132341995,0.64605111867658,0.3906676175004127,0.6093323824995873,0.35646039770157045,0.6435396022984295
Anderson County,47001000013,0.5579453818426428,0.4420546181573572,0.3572033434658295,0.6427966565341705,0.41098853471224744,0.5890114652877526,0.36018047623074323,0.6398195237692568,0.5391971455499264,0.46080285445007363,0.37230240780354773,0.627697592196452,0.4345240031098647,0.5654759968901353,0.38198049345452223,0.6180195065454778,0.5880092081396702,0.4119907918603298,0.36623968764517306,0.6337603123548267,0.39344807363946505,0.606551926360535,0.34267208955208706,0.6573279104479129
Anderson County,47001000014,0.5619128860476689,0.4380871139523311,0.35837697470185165,0.6416230252981484,0.4015099280558304,0.5984900719441698,0.37965154190752065,0.6203484580924794,0.5674094627675967,0.4325905372324033,0.3775560157757225,0.6224439842242775,0.4288840598058196,0.5711159401941805,0.39430023559439364,0.6056997644056064,0.5840616636853441,0.4159383363146559,0.3642750172048667,0.6357249827951333,0.3923858280788888,0.6076141719211114,0.36081215054696825,0.6391878494530318
Anderson County,47001000015,0.8037346551978994,0.19626534480210062,0.3729246942431658,0.6270753057568342,0.4148918897908726,0.5851081102091273,0.4082918029858521,0.5917081970141479,0.8190891629876966,0.18091083701230334,0.3809598029250086,0.6190401970749915,0.43970542334390933,0.5602945766560907,0.42422218615202417,0.5757778138479759,0.8173872238476317,0.1826127761523683,0.37214876363358457,0.6278512363664155,0.40112718913526724,0.5988728108647328,0.38901074073551584,0.6109892592644842
Anderson County,47001000016,0.8557831906516218,0.14421680934837822,0.37112971842475684,0.6288702815752432,0.417167346180734,0.5828326538192661,0.4013518244003706,0.5986481755996294,0.861044702115497,0.13895529788450295,0.38981829748781127,0.6101817025121887,0.44095761177506226,0.5590423882249377,0.42599549567400663,0.5740045043259934,0.8715786192639627,0.1284213807360373,0.37879690173344516,0.6212030982665548,0.4095972768793383,0.5904027231206618,0.3940104312983494,0.6059895687016505
Anderson County,47001000017,0.85536411232996,0.14463588767003993,0.3691043950476553,0.6308956049523446,0.42409483096843054,0.5759051690315694,0.40726718329006023,0.5927328167099398,0.8521049840939112,0.14789501590608875,0.3838382862140831,0.6161617137859169,0.4377490544290896,0.5622509455709102,0.4188031292769939,0.5811968707230061,0.8626751484731136,0.13732485152688648,0.3796773522150023,0.6203226477849977,0.4077073807578929,0.5922926192421069,0.38369095920410634,0.6163090407958937
Anderson County,47001000018,0.6069482974870422,0.39305170251295785,0.3733357344805479,0.6266642655194521,0.41729942166047956,0.5827005783395204,0.39296519594509427,0.6070348040549055,0.5748461041266894,0.42515389587331065,0.3866711427730913,0.6133288572269088,0.4339813536223002,0.5660186463776997,0.4063397571867432,0.5936602428132568,0.6156208525221896,0.3843791474778105,0.3730092781600878,0.6269907218399122,0.4029020683004858,0.5970979316995142,0.37875247388238487,0.6212475261176151
Anderson County,47001000019,0.8112136119791397,0.1887863880208603,0.37501748721333095,0.624982512786669,0.4182972178057585,0.5817027821942414,0.3951346308132627,0.6048653691867373,0.7893884924251514,0.21061150757484856,0.38884134332669457,0.6111586566733054,0.4419734684839972,0.5580265315160028,0.41798452744055353,0.5820154725594465,0.810360968124034,0.18963903187596592,0.38250577010125386,0.6174942298987461,0.40583798522311487,0.5941620147768851,0.38394907998652134,0.6160509200134787
Anderson County,47001000020,0.8082486917366024,0.19175130826339765,0.372417817221128,0.627582182778872,0.41891267888077,0.58108732111923,0.3954635735694537,0.6045364264305463,0.7988670025012871,0.20113299749871294,0.3830831393461588,0.6169168606538412,0.4349216571417134,0.5650783428582866,0.41725475687307356,0.5827452431269264,0.7951626018994907,0.20483739810050922,0.3746736102116254,0.6253263897883746,0.40278851959407747,0.5972114804059225,0.38981125222160684,0.6101887477783932
Anderson County,47001000021,0.4483238918399845,0.5516761081600156,0.2523024445229826,0.7476975554770174,0.3933267669984433,0.6066732330015566,0.3540382201461719,0.6459617798538281,0.4762887551732665,0.5237112448267335,0.2754543136112037,0.7245456863887964,0.41798376202096227,0.5820162379790377,0.37366764882552217,0.6263323511744778,0.5105891635315417,0.4894108364684583,0.28514672164020166,0.7148532783597984,0.3849230204302834,0.6150769795697165,0.34184799470415733,0.6581520052958426
Anderson County,47001000022,0.5809819520379549,0.4190180479620451,0.36748556616320954,0.6325144338367904,0.40678466800764795,0.593215331992352,0.3798014838042636,0.6201985161957364,0.48491481867039515,0.5150851813296049,0.3689864608957466,0.6310135391042534,0.42724883853883505,0.5727511614611649,0.3967186805588247,0.6032813194411752,0.5155914159389006,0.48440858406109943,0.3560667703665509,0.6439332296334491,0.39049963556376305,0.609500364436237,0.36086309870040595,0.6391369012995941
